IMG,BUILDING,GRASS,WATER,ROAD,SKY,TREES,PLANTS,FENCE,CAR,BICYCLE,TRUCK,PERSON,CAR_COUNT,BICYCLE_COUNT,TRUCK_COUNT,PERSON_COUNT,MIN_DISTANCE,MAX_DISTANCE,MEAN_DISTANCE,MIN_MIN_DIST,MAX_MIN_DIST,MIN_MAX_DIST,MAX_MAX_DIST,MIN_MEAN_DIST,MAX_MEAN_DIST
drsGjNa0nnFOWib8E5-FJAa.png,0.2027,0.2262,0.0,0.1562,0.2456,0.1484,0.0,0.0,0.0158,0.0019,0.0011,0.0011,3,2,1,1,5.2873,66.7548,22.656,0,0,0,0,0,0
H9zV4Y8Cq2Rc9ulGLjV0MAa.png,0.4534,0.0249,0.0,0.2089,0.0327,0.1644,0.0,0.0,0.0988,0.013,0.0024,0.0007,3,6,2,2,6.056,66.8081,19.2676,0,1,0,0,0,0
dmBsU4jV9ANs6nS1ak6zZQa.png,0.5695,0.0127,0.0,0.2805,0.1063,0.0138,0.0,0.0,0.0141,0.0,0.0,0.0032,5,0,0,1,5.2013,78.6804,19.2754,0,0,0,1,0,0
Zs2-mHSP9513R5_k8H9Zhwb.png,0.3798,0.0,0.0,0.4488,0.0878,0.0805,0.0,0.0,0.0,0.0015,0.0006,0.001,0,2,1,3,5.2384,80.7934,24.6179,0,0,0,1,0,0
OxPrdZMjBo1aqEFxPXkEjQa.png,0.0,0.2777,0.0,0.0454,0.1425,0.4624,0.0536,0.0169,0.0,0.0,0.0,0.0008,0,0,0,1,5.2412,62.6245,16.8557,0,0,0,0,0,0
Rs9u7q0i3Ohf_o-DsBeozQb.png,0.0645,0.1907,0.0,0.1151,0.0757,0.433,0.0195,0.0963,0.0,0.0,0.0043,0.0,0,0,1,0,6.1345,70.0838,20.0044,0,1,0,0,0,0
PiI9DLK8_U9CUwZ16kMtXgb.png,0.0,0.0,0.0,0.334,0.1345,0.3343,0.0,0.1972,0.0,0.0,0.0,0.0,0,0,0,0,5.6109,63.3053,19.0023,0,0,0,0,0,0
2MzlC2-LDQhdio7uN9Z4vga.png,0.2019,0.2205,0.0,0.1118,0.1668,0.2128,0.0319,0.0497,0.0044,0.0,0.0,0.0002,1,0,0,1,3.8099,72.2157,20.4729,0,0,0,0,0,0
p-XavzQ_R8_wbK8eNt8upwb.png,0.265,0.0843,0.0,0.2431,0.1481,0.1256,0.0885,0.0452,0.0001,0.0,0.0,0.0,1,0,0,0,5.6008,68.142,18.4103,0,0,0,0,0,0
3_E1ILN1HVt-9yuefbakPgb.png,0.578,0.1497,0.0,0.1378,0.0,0.0275,0.0478,0.0,0.0,0.0592,0.0,0.0,0,6,0,0,5.4272,38.3225,22.4818,0,0,1,0,0,0
8MeZoa_aA51tL2-MLEGi5Qb.png,0.071,0.1089,0.0,0.1113,0.2519,0.2086,0.0925,0.0,0.1456,0.0065,0.0016,0.0011,2,1,1,2,3.126,68.0458,22.2945,0,0,0,0,0,0
-GLQ9t14phb1VCzDACoXGAa.png,0.1502,0.2562,0.0,0.1913,0.2483,0.1535,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.5902,81.141,26.3075,0,0,0,1,0,0
O98BKzYZuvBpQ7_oog3VLga.png,0.2837,0.089,0.0,0.3029,0.1101,0.1861,0.0273,0.0,0.0006,0.0,0.0,0.0,1,0,0,0,5.5183,73.7477,21.8057,0,0,0,0,0,0
WxWN_uxogJK_pjwnkGYJrQa.png,0.5101,0.0,0.0,0.1656,0.1961,0.035,0.0466,0.0077,0.0352,0.0034,0.0,0.0,1,1,0,0,2.9355,55.1645,18.8874,1,0,0,0,0,0
8LKeuGDkbkKWBAYWrt1p0wa.png,0.0073,0.3805,0.0,0.0713,0.3716,0.1182,0.0,0.0269,0.0071,0.0,0.0079,0.0012,1,0,1,3,5.2059,75.891,28.6112,0,0,0,0,0,1
AG_9UohfnsmZk7iwkuo2eAb.png,0.5767,0.0,0.0,0.2313,0.1293,0.0,0.0,0.0,0.0594,0.0025,0.0,0.0008,2,1,0,1,6.3266,51.0749,17.1032,0,1,0,0,0,0
E51M8IRKOh5gGnbkb1Na8wb.png,0.0,0.4217,0.0,0.0205,0.0382,0.4024,0.0255,0.0904,0.0004,0.0,0.0004,0.0,2,0,1,0,5.3032,73.2949,22.9887,0,0,0,0,0,0
Vic9qI4imjpF2uWKXE0nvwa.png,0.1733,0.1621,0.0,0.2005,0.1659,0.2037,0.0939,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.1199,74.6812,19.4187,0,0,0,0,0,0
CS7We4_j0FouiWSCrNZDzAb.png,0.2189,0.0691,0.0,0.2417,0.3297,0.0103,0.0159,0.0965,0.0081,0.0007,0.0056,0.0015,4,1,2,2,5.5718,70.4416,26.8867,0,0,0,0,0,1
kxpt9R87yE5Z72o7YdyFBQb.png,0.3499,0.1242,0.0,0.1381,0.0907,0.147,0.0323,0.0,0.0828,0.0,0.0341,0.0,1,0,1,0,4.0872,61.2451,18.7244,0,0,0,0,0,0
NluZicG6Qg_1Gwfh2MGQhAb.png,0.6773,0.0,0.0,0.3005,0.0,0.0,0.0,0.0,0.0221,0.0,0.0,0.0,1,0,0,0,5.7973,25.4146,17.0508,0,0,1,0,0,0
rMeuEy8XRBa44FBVpCtf9gb.png,0.1104,0.0654,0.0,0.2839,0.1732,0.2269,0.0257,0.1051,0.0039,0.0,0.0,0.0,1,0,0,0,5.7822,53.2053,17.0409,0,0,0,0,0,0
aEJYmgq8iVfUq83YkcjEKwb.png,0.0409,0.1979,0.0,0.1768,0.2353,0.2468,0.0952,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.6196,79.9127,17.7088,0,0,0,1,0,0
RUOZWcS25yw9cfN-nuBLiQa.png,0.6668,0.1203,0.0,0.0609,0.0265,0.0,0.1205,0.0006,0.0026,0.0019,0.0,0.0,1,1,0,0,6.1018,60.3666,15.7402,0,1,0,0,0,0
bk8y7XsjDqNGZ3GWqVvoGAa.png,0.1194,0.0429,0.0,0.2563,0.3125,0.1153,0.0572,0.0,0.0863,0.0093,0.0,0.0,1,2,0,0,5.2092,76.0543,29.2533,0,0,0,0,0,1
LRp_PFRRDFoDahiplUcqWwa.png,0.3885,0.0284,0.0,0.1662,0.1144,0.134,0.0334,0.0,0.134,0.0,0.0,0.0008,1,0,0,1,3.8204,49.5953,16.1566,0,0,0,0,0,0
zR1Sm5SsfpCCu2glj8HmKQa.png,0.3491,0.0619,0.0,0.0562,0.1955,0.1007,0.1288,0.0,0.1071,0.0,0.0,0.0,1,0,0,0,3.1324,58.0049,20.0294,0,0,0,0,0,0
rUq0UHhsqsLaU3FCIO8s9wa.png,0.565,0.0,0.0,0.153,0.138,0.0095,0.0,0.0,0.1255,0.0086,0.0,0.0,1,1,0,0,4.2545,53.514,16.4405,0,0,0,0,0,0
pNfU1D-EBGsZcSZfQvxOkgb.png,0.1358,0.3044,0.0,0.07,0.0771,0.3484,0.0625,0.0,0.0009,0.0,0.001,0.0,1,0,1,0,5.4477,73.4994,18.2101,0,0,0,0,0,0
MFqyweX98u4aVPIqsmpNzQa.png,0.2032,0.3926,0.0,0.0172,0.148,0.1863,0.0371,0.0,0.0081,0.0,0.0011,0.0008,8,0,1,4,5.1944,77.5797,24.3997,0,0,0,1,0,0
cAzx5niLwvQfRB13PzlpXgb.png,0.4514,0.024,0.0,0.1998,0.1342,0.113,0.0,0.0777,0.0,0.0,0.0,0.0,0,0,0,0,5.667,57.789,15.3313,0,0,0,0,0,0
NPI5WsKkKwLr9XugutRSGwb.png,0.6848,0.0378,0.0,0.0,0.0,0.0,0.2637,0.0,0.0,0.0134,0.0,0.0,0,1,0,0,3.9794,21.6403,11.7357,0,0,1,0,1,0
vRb4lbNILazVW9N_L5xMvgb.png,0.1012,0.1565,0.0,0.2372,0.3773,0.0938,0.0338,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.9193,68.9195,25.5716,0,1,0,0,0,0
Ra10A3s6t4VMK7amM01Wggb.png,0.0,0.2324,0.0,0.0367,0.448,0.0462,0.1518,0.0816,0.0004,0.0,0.0013,0.0,2,0,1,0,3.2069,76.3151,27.4273,0,0,0,0,0,1
AF5X0yLjf0mOqfhOTQVbMQa.png,0.0,0.3187,0.0,0.1291,0.4814,0.0199,0.0,0.0506,0.0,0.0,0.0,0.0002,0,0,0,1,2.4884,66.1762,25.4025,1,0,0,0,0,0
wxL8my-b3rm1tDYaC6Zq_wb.png,0.1607,0.0458,0.0,0.2659,0.1716,0.0776,0.2631,0.0154,0.0,0.0,0.0,0.0,0,0,0,0,5.4313,64.2893,16.3264,0,0,0,0,0,0
-qxX4gNR9gQolvWU6O4IcQa.png,0.4256,0.0,0.0,0.3387,0.1809,0.0357,0.0175,0.0,0.0,0.0011,0.0,0.0005,0,1,0,1,6.3596,56.5722,20.781,0,1,0,0,0,0
CObPQOh7LKx05weZvR2uoAb.png,0.3345,0.0437,0.0,0.0,0.3088,0.0322,0.0424,0.2373,0.0011,0.0,0.0,0.0,1,0,0,0,4.6372,67.2356,20.7157,0,0,0,0,0,0
yzh-5fS0xjuLv693ppjzZQb.png,0.3995,0.0,0.0,0.1384,0.126,0.134,0.0948,0.0,0.0887,0.0,0.0181,0.0003,1,0,3,3,2.6941,73.4657,17.9047,1,0,0,0,0,0
XhCpv7GqWL6Eneix17-K2Qb.png,0.4401,0.0414,0.0,0.2017,0.182,0.0437,0.0,0.0511,0.0363,0.0011,0.0021,0.0004,2,2,2,1,5.863,68.6434,21.1585,0,1,0,0,0,0
fjt6AU0nNSd4E67zUawf7Ab.png,0.0894,0.1973,0.1377,0.0,0.1891,0.2794,0.0296,0.0765,0.0,0.0,0.001,0.0,0,0,1,0,2.9233,68.5395,21.0368,1,0,0,0,0,0
GSAHFdnpdq0euCY-__u65Aa.png,0.0189,0.0606,0.0,0.2287,0.326,0.1954,0.0,0.0074,0.1457,0.0,0.0171,0.0,12,0,3,0,5.8235,73.3703,24.8774,0,0,0,0,0,0
sUjzerKbGBUay1m61sinHAb.png,0.0709,0.1789,0.0,0.1546,0.0578,0.4673,0.07,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.8973,70.34,18.8944,0,1,0,0,0,0
K9Z19VxV6sEUAiONMaThTgb.png,0.0731,0.2002,0.0,0.0,0.3249,0.0915,0.2825,0.0274,0.0,0.0,0.0,0.0,0,0,0,0,4.6331,66.1862,21.2608,0,0,0,0,0,0
FSt8u1Q6lai1ewuC13QcNwa.png,0.0,0.2851,0.0596,0.1152,0.4764,0.0255,0.0313,0.0057,0.0,0.0,0.0,0.0,0,0,0,0,3.3254,76.5892,25.6534,0,0,0,0,0,0
qtG6RJ9MEBqQ3xhJu_tUlAa.png,0.0335,0.0,0.0,0.2085,0.036,0.4488,0.2717,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.6394,49.5008,11.2996,0,0,0,0,1,0
TBSq9P4R8vNKUXMsJnfszAa.png,0.0,0.3801,0.0,0.0,0.3098,0.0,0.3097,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.9209,56.0735,18.7212,0,0,0,0,0,0
NDeS8EGm3zZ3mkr9RUBPcwb.png,0.0329,0.0684,0.0,0.2407,0.1874,0.1881,0.0927,0.0,0.0,0.0,0.1899,0.0,0,0,1,0,5.7038,53.7404,18.8171,0,0,0,0,0,0
OCTnUOg9QP5MNTIgkwBMcAb.png,0.0232,0.4275,0.0,0.0,0.0249,0.5221,0.0,0.0,0.0,0.0,0.0019,0.0,0,0,1,0,5.4376,63.5831,17.5936,0,0,0,0,0,0
W59iJCcvrXm3P6jkHqI3XAa.png,0.5537,0.0145,0.0,0.3197,0.0738,0.0,0.0102,0.0197,0.0,0.0069,0.0012,0.0003,0,3,2,1,5.5054,67.6975,20.7947,0,0,0,0,0,0
PoTcT6gKe-L5pPLfvZybyga.png,0.1038,0.0768,0.0,0.267,0.1123,0.3328,0.0,0.0,0.107,0.0,0.0,0.0,1,0,0,0,5.4601,77.7641,23.7694,0,0,0,1,0,0
L0SBeRChnRxzcdT5uVPRLAa.png,0.712,0.0,0.0,0.142,0.0,0.0,0.0099,0.0,0.1283,0.0071,0.0,0.0,2,1,0,0,2.9981,23.3231,15.765,1,0,1,0,0,0
Has5YCO93HAquRvA4eQViQa.png,0.0914,0.0781,0.0,0.1034,0.2755,0.2152,0.0987,0.1356,0.0009,0.0005,0.0,0.0006,1,1,0,1,5.2468,78.4142,23.9096,0,0,0,1,0,0
alDCUvf2Ey-kpdZVx8MuBgb.png,0.5074,0.1748,0.0,0.1744,0.0422,0.0694,0.0314,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.5541,46.44,17.3887,0,0,1,0,0,0
S9x6aeOO4qwLe2B7NPfB3Qa.png,0.0265,0.4554,0.0,0.0,0.422,0.0609,0.0266,0.0,0.0,0.0,0.0,0.0001,0,0,0,1,4.1846,76.7676,28.175,0,0,0,0,0,1
7cy2kC6kd1E7EHEVUK7QaQa.png,0.296,0.056,0.0,0.108,0.2853,0.0279,0.0041,0.0,0.2217,0.0,0.0,0.0,5,0,0,0,4.2344,76.3017,24.9506,0,0,0,0,0,0
DydELKBCqZ2PEYi326o0-Qa.png,0.0,0.0391,0.0,0.0,0.0187,0.5311,0.1175,0.2888,0.0047,0.0,0.0,0.0,1,0,0,0,4.8542,53.4792,13.0551,0,0,0,0,1,0
kPqhqfNcIukkWB5rEcu8vgb.png,0.1894,0.0134,0.0,0.3107,0.0429,0.3872,0.038,0.0175,0.0007,0.0,0.0,0.0002,2,0,0,1,5.7226,71.1369,18.994,0,0,0,0,0,0
FUCzi6LhYxzpnKj_88zgIgb.png,0.0,0.1649,0.2538,0.0,0.2775,0.2579,0.0423,0.0,0.0,0.0,0.0036,0.0,0,0,1,0,2.7314,74.7842,23.8288,1,0,0,0,0,0
HaRm7cIGBfej-HsA9cDYKwb.png,0.2979,0.0226,0.0,0.1374,0.3256,0.0125,0.0561,0.1439,0.0,0.0,0.0,0.0,0,0,0,0,5.4579,66.2898,21.01,0,0,0,0,0,0
dQtCsqwQvLrZuKP3x6CvMQa.png,0.0718,0.2003,0.0,0.0,0.2054,0.2743,0.1608,0.0859,0.0,0.0,0.0,0.0,0,0,0,0,5.2039,71.3424,21.7548,0,0,0,0,0,0
8pp5a7GyBxeLFMuhmWHJsAb.png,0.0,0.3046,0.0,0.0,0.4571,0.0527,0.1856,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2.505,77.0601,26.1559,1,0,0,0,0,0
3W3Cv76ho1Py0zNzkL6frwa.png,0.1466,0.0651,0.0,0.3315,0.3646,0.0814,0.0,0.0106,0.0,0.0,0.0,0.0,0,0,0,0,5.944,75.5258,27.6444,0,1,0,0,0,1
4jzeLv_kMUIpSIjIzFok3gb.png,0.0749,0.0,0.0,0.4304,0.3812,0.065,0.0,0.0,0.0429,0.0,0.0028,0.0,8,0,1,0,4.3366,74.2713,24.8104,0,0,0,0,0,0
K7u0Hh5LnqD5BfMnvRizgwa.png,0.2195,0.0628,0.0,0.3018,0.1741,0.2006,0.0411,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.7364,68.7648,22.2364,0,0,0,0,0,0
sKbJGB5ATQFty2qGrGfTpgb.png,0.0801,0.0183,0.2365,0.0506,0.107,0.4641,0.0186,0.0233,0.0013,0.0,0.0,0.0002,1,0,0,1,2.2863,77.745,17.0507,1,0,0,1,0,0
twlabm5B6iGdCa957EV3ega.png,0.1202,0.0522,0.0,0.3446,0.3149,0.1103,0.0212,0.0,0.0358,0.0,0.0,0.0007,6,0,0,1,5.3587,77.8095,29.3743,0,0,0,1,0,1
I2u0ZPyHDK_fejqMCKqyuwb.png,0.0,0.6279,0.0,0.0,0.0134,0.1266,0.0776,0.1502,0.0,0.0,0.0,0.0,0,0,0,0,4.5499,50.6807,13.3173,0,0,0,0,1,0
z3bLD_oVtlStkZto0pDBMQa.png,0.139,0.1789,0.0,0.0057,0.2403,0.1891,0.0991,0.1479,0.0,0.0,0.0,0.0,0,0,0,0,3.8626,61.5754,19.3152,0,0,0,0,0,0
vicoCT-sbSCVywFinUvSpAa.png,0.0,0.0525,0.1031,0.2352,0.4585,0.068,0.0465,0.0351,0.0,0.0004,0.0007,0.0,0,1,2,0,5.7108,76.6212,27.3462,0,0,0,0,0,1
9utQh2NnIaoIdefUbCIoXQb.png,0.1424,0.0365,0.2248,0.0,0.3945,0.0246,0.045,0.0,0.1307,0.0,0.0,0.0,4,0,0,0,2.3241,71.9284,30.7418,1,0,0,0,0,1
nhe65eyYK0iMexfhQvYXkQa.png,0.0451,0.1796,0.0,0.1848,0.1067,0.407,0.0256,0.0455,0.0,0.0,0.0,0.0,0,0,0,0,5.6885,67.8842,21.9921,0,0,0,0,0,0
Y9dPshlfGUhagxSZcqPErga.png,0.0,0.2098,0.0,0.1106,0.1189,0.4082,0.0209,0.0,0.1288,0.0,0.0,0.0001,3,0,0,1,2.4801,76.0002,22.2979,1,0,0,0,0,0
ljZ2Wa5HAXjAb_ui-v-NtAa.png,0.0745,0.0,0.0,0.2037,0.2464,0.1916,0.0251,0.0275,0.2123,0.0085,0.0094,0.0004,11,4,3,1,2.2193,71.5642,27.6526,1,0,0,0,0,1
ft4RNd2h2rHswJxO3aar_Aa.png,0.1582,0.0,0.0,0.2109,0.2689,0.0106,0.2195,0.1319,0.0,0.0,0.0,0.0001,0,0,0,1,4.4132,71.4785,21.7167,0,0,0,0,0,0
mrWo6L4jsCpEqjCN_I-doAb.png,0.365,0.1439,0.0,0.2332,0.084,0.1311,0.0,0.0,0.0382,0.0019,0.0,0.0,6,2,0,0,5.5461,55.4038,23.4486,0,0,0,0,0,0
U1HfymzUEGdpOntoRCyPoAb.png,0.0,0.1785,0.0,0.1917,0.1059,0.4754,0.0479,0.0,0.0,0.0,0.0,0.0,0,0,0,0,5.7328,40.9953,17.6002,0,0,1,0,0,0
m8JCRji_x3hTJl3YNhJDNAa.png,0.4166,0.0,0.0,0.0848,0.2937,0.0402,0.0068,0.0156,0.1411,0.0,0.0,0.0,1,0,0,0,3.7692,62.1875,18.4054,0,0,0,0,0,0
N76SP9NQMThJb_b304lafwa.png,0.2861,0.0546,0.0,0.2066,0.2053,0.1287,0.0695,0.018,0.0257,0.0014,0.0,0.0,1,1,0,0,3.7213,62.9847,18.6531,0,0,0,0,0,0
3LTe_b1CsdBSVOByAiDmXwa.png,0.3794,0.1075,0.0,0.0811,0.2706,0.0383,0.0951,0.0231,0.0019,0.0,0.0026,0.0,2,0,1,0,5.8002,62.4504,20.6124,0,0,0,0,0,0
2IIdxW4T6fHowcxzo0fOPAa.png,0.3828,0.0323,0.0,0.2177,0.2006,0.088,0.05,0.0,0.0225,0.0,0.006,0.0,4,0,1,0,6.0133,78.3704,22.1002,0,1,0,1,0,0
gvNvoH52wfrNyGTjMyFmGQa.png,0.2883,0.1778,0.0,0.1484,0.1212,0.1881,0.0381,0.0,0.0348,0.0021,0.0,0.0012,1,1,0,1,3.8736,52.2458,19.0189,0,0,0,0,0,0
OZtb3r3MnvoYbvPRXNHOqQa.png,0.3262,0.1554,0.0,0.1768,0.2658,0.0,0.053,0.0223,0.0,0.0,0.0,0.0,0,0,0,0,5.69,69.4271,22.0037,0,0,0,0,0,0
WKpTFgVrXP6mUkjOkxkoJga.png,0.0,0.2157,0.0,0.0,0.0394,0.5943,0.041,0.1096,0.0,0.0,0.0,0.0,0,0,0,0,5.6315,55.3673,15.5863,0,0,0,0,0,0
x6xGPliGL0GSRQ8NGUctsga.png,0.0267,0.2367,0.0,0.0178,0.068,0.4778,0.1666,0.0,0.0063,0.0,0.0,0.0,3,0,0,0,4.7975,64.1593,19.6071,0,0,0,0,0,0
L9v3RMfh2H1nVjS9bFCVQwa.png,0.2416,0.0,0.0,0.372,0.3441,0.0,0.0115,0.0,0.0245,0.0,0.0057,0.0,3,0,1,0,5.4035,74.5263,24.3178,0,0,0,0,0,0
T0b6QhbXqAADy1uyLxi0zQa.png,0.2337,0.1196,0.0,0.126,0.2973,0.0431,0.1644,0.0139,0.0,0.0,0.0,0.0002,0,0,0,1,5.4893,71.2342,23.0179,0,0,0,0,0,0
CrmS-eUkrVhCuf98okl-gQb.png,0.2411,0.0883,0.0,0.1703,0.3032,0.013,0.1079,0.0415,0.0343,0.0,0.0,0.0,5,0,0,0,5.4891,69.2848,23.075,0,0,0,0,0,0
OfWLGWEpQmdp4Wad5My0awa.png,0.1977,0.0367,0.0,0.2431,0.1845,0.2347,0.097,0.0,0.0065,0.0,0.0,0.0,5,0,0,0,5.8705,73.041,21.687,0,1,0,0,0,0
CMOw81XEkfDa6Oy6p2F_cAa.png,0.1093,0.1489,0.0,0.0,0.2316,0.1556,0.3456,0.0,0.0035,0.0,0.0056,0.0,1,0,1,0,3.9689,61.5032,18.4076,0,0,0,0,0,0
zQmCnnfgSsS4gyHZsAPJmga.png,0.0,0.0362,0.0,0.3687,0.1897,0.3582,0.0441,0.0031,0.0,0.0,0.0,0.0,0,0,0,0,5.5806,64.4131,24.5311,0,0,0,0,0,0
k3g-9M2-O-EFuxAEViutEQa.png,0.4862,0.0194,0.0,0.2423,0.1934,0.0,0.0089,0.0433,0.0066,0.0,0.0,0.0,1,0,0,0,6.1196,69.8852,19.5146,0,1,0,0,0,0
O7_Ck1-5uW6HkkO_xhZP6Aa.png,0.5523,0.1022,0.0,0.1697,0.0,0.0411,0.0783,0.0,0.0186,0.0191,0.0186,0.0,1,2,1,0,4.2953,26.8901,14.752,0,0,1,0,0,0
Lu407Eb3wRzXXKmyJWWWOAa.png,0.2593,0.3088,0.0,0.0248,0.1184,0.2078,0.0687,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.9294,60.8997,17.646,0,0,0,0,0,0
anQpmlp-eDbmfzQb7Je2Iga.png,0.0,0.1159,0.183,0.0,0.4761,0.0696,0.0314,0.0,0.1211,0.0,0.0,0.0,1,0,0,0,3.0201,64.5882,24.6386,1,0,0,0,0,0
Tk5uJ-F68Th543t_OQlBngb.png,0.2827,0.0,0.0,0.305,0.2466,0.009,0.0247,0.0475,0.082,0.0,0.0023,0.0,1,0,1,0,5.6331,78.9311,29.3896,0,0,0,1,0,1
hYYrdB8phpaukVIEzJXD7Ab.png,0.9634,0.0,0.0,0.0,0.0262,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.998,43.6433,10.8282,0,0,1,0,1,0
n9ESSWD3-Er9zgCJdlILiwa.png,0.2926,0.0,0.0,0.0186,0.1068,0.1292,0.0323,0.0174,0.0,0.0121,0.3858,0.002,0,1,2,5,2.9119,69.2146,21.719,1,0,0,0,0,0
ckT58BM_YgY0q2dQT7WNBwa.png,0.1069,0.0,0.0,0.2898,0.0319,0.416,0.0083,0.0618,0.0804,0.0011,0.0012,0.0,5,1,1,0,5.8272,71.3996,18.7646,0,0,0,0,0,0
YqYQB5UMMIeiYMy3RDhyrAb.png,0.3419,0.0449,0.0,0.1043,0.1065,0.1483,0.0545,0.0979,0.1013,0.0,0.0,0.0,1,0,0,0,2.7377,54.6503,16.431,1,0,0,0,0,0
U6YTfqQDVqn2X9tjfgEy1Qb.png,0.1691,0.2971,0.0,0.0714,0.1317,0.2995,0.027,0.0,0.0,0.0,0.0,0.0003,0,0,0,1,5.2685,62.2721,19.0075,0,0,0,0,0,0
CRY8_TMBXBqCnrmtcluEgwb.png,0.4056,0.0218,0.0,0.2345,0.2276,0.0092,0.0492,0.0197,0.0104,0.0,0.0198,0.0,2,0,1,0,5.9138,58.7837,19.7943,0,1,0,0,0,0
hCsQxyzUrOytl6cnEhWrwAb.png,0.5327,0.0,0.0,0.1101,0.1063,0.0221,0.0216,0.0,0.202,0.004,0.0,0.0,2,1,0,0,2.9862,50.7463,19.4279,1,0,0,0,0,0
9Ovd2a9QvWvotsMt33M9bgb.png,0.2543,0.0591,0.0,0.2853,0.3069,0.0656,0.0276,0.0,0.0004,0.0,0.0,0.0,1,0,0,0,5.5681,71.0754,20.9747,0,0,0,0,0,0
dhZZL5-Ies_9xHbOA1rrjQa.png,0.0357,0.1042,0.0147,0.1647,0.1902,0.3596,0.0216,0.1093,0.0,0.0,0.0,0.0,0,0,0,0,5.6194,77.361,24.1642,0,0,0,1,0,0
PNFbCmW4-ifmFQMvqTuz-wa.png,0.0338,0.0,0.0,0.2476,0.3577,0.1459,0.1225,0.0,0.0915,0.0,0.0,0.0,2,0,0,0,5.6318,63.2608,21.7022,0,0,0,0,0,0
SaLyP85-X4QOy6R4s4D8Ewb.png,0.0,0.1471,0.0,0.1991,0.0614,0.5216,0.0,0.0671,0.0,0.0,0.0,0.0035,0,0,0,1,5.986,72.7817,22.901,0,1,0,0,0,0
AeM2w9RXeEdrI88JF1YpTAb.png,0.2244,0.0967,0.0,0.221,0.3398,0.0279,0.0,0.0713,0.0155,0.0,0.0035,0.0,2,0,1,0,5.2784,72.3791,26.4663,0,0,0,0,0,1
F04FAT2dalA0ByYFW7RiDwb.png,0.4067,0.0045,0.0,0.1097,0.1118,0.029,0.0833,0.0,0.2466,0.0,0.0046,0.0033,4,0,1,1,3.9097,58.1503,16.8727,0,0,0,0,0,0
RK37NyBg2h-3086tTaXN5Qb.png,0.0,0.1863,0.0966,0.0,0.2504,0.2968,0.0537,0.1134,0.0,0.0,0.0006,0.0,0,0,1,1,5.0906,78.023,24.1908,0,0,0,1,0,0
bGeYaJ9Ejpk986lBVO5dPQa.png,0.3968,0.0,0.0,0.2119,0.0,0.1998,0.0628,0.0231,0.0997,0.0048,0.0003,0.0003,5,5,1,1,2.5397,72.7873,17.1121,1,0,0,0,0,0
k4f9OX65hH2dzSB1N1MJXQa.png,0.2893,0.0402,0.0,0.0615,0.2835,0.0,0.1372,0.0946,0.0935,0.0,0.0,0.0,7,0,0,0,2.6896,55.028,21.5186,1,0,0,0,0,0
meluPa3Ol_jnyQJ-27GRPAb.png,0.492,0.0,0.0,0.216,0.1804,0.1017,0.0,0.0,0.0,0.0098,0.0,0.0,0,3,0,0,3.062,70.9246,17.4981,1,0,0,0,0,0
OcCcgnywvXo9HAdg-tfpYwb.png,0.0587,0.0354,0.1789,0.2445,0.2617,0.1886,0.0316,0.0,0.0004,0.0,0.0,0.0,2,0,0,0,5.4248,74.2138,26.9954,0,0,0,0,0,1
R3jnjUxwZzPNMkd3ezIR3wb.png,0.5731,0.0291,0.0,0.0945,0.1173,0.0,0.0692,0.1128,0.0022,0.0,0.0,0.0,1,0,0,0,5.5124,54.1242,17.9361,0,0,0,0,0,0
SXIamI4cdmA9AqCVOlmCNQa.png,0.1866,0.195,0.0,0.0197,0.1386,0.3373,0.1219,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4.0893,54.8846,13.7808,0,0,0,0,1,0
3vZmq826v27QZ7fbr8SBqAb.png,0.6959,0.0,0.0,0.2251,0.0,0.0,0.0504,0.0,0.0,0.0,0.0,0.0284,0,0,0,1,4.4004,23.3929,11.5567,0,0,1,0,1,0
KAq2H92EZOR_WUsOccw70wb.png,0.2921,0.2304,0.0,0.1188,0.2305,0.0515,0.0418,0.0,0.0346,0.0,0.0,0.0,2,0,0,0,5.6718,69.9158,20.599,0,0,0,0,0,0
oFTb1l9Y3lX9V8gDQvCBdQb.png,0.3415,0.0152,0.0,0.1057,0.2008,0.0,0.1091,0.0,0.2262,0.0,0.0,0.0,2,0,0,0,2.7021,64.5255,18.3732,1,0,0,0,0,0
5khr02m7nn1uCAkPNSdTcwa.png,0.2233,0.0259,0.0,0.1722,0.1407,0.2155,0.0878,0.0,0.1323,0.0,0.0,0.0012,2,0,0,1,3.5015,76.2357,17.304,0,0,0,0,0,0
